x,t,tf,ts
0.39096874,0.536,1.0021315,1.0010593
0.636175,0.768,1.0382931,1.0196954
0.187575,0.365,0.99985284,0.9999219
0.45123124,0.189,2.359788,1.6551626
0.47560936,0.787,1.0006793,1.0004964
0.28885314,0.13,1.3121623,1.0412712
0.6430563,0.507,1.4749919,1.2748088
0.31646562,0.716,1.0004934,1.0001692
0.6231094,0.385,1.9047414,1.5535548
0.29596874,0.157,1.2238203,1.035508
0.69170314,0.814,1.0508966,1.0264325
0.25365314,0.919,0.9998473,0.99991375
0.11054375,0.029,1.0000138,0.99961215
0.88811564,0.166,3.504427,3.0918238
0.61492187,0.837,1.0106308,1.0054784
0.11264063,0.341,0.99985844,1.0001467
0.4996406,0.281,1.9467599,1.4967271
0.05201875,0.642,1.00018,1.0000823
0.0408375,0.714,1.0001559,1.0001254
0.36071876,0.776,1.0004537,1.0001099
0.3392375,0.222,1.2612895,1.073893
0.18539688,0.926,1.0000126,0.9998781
0.21285312,0.398,0.9997814,0.99999017
0.7383594,0.856,1.0589695,1.0313934
0.7626687,0.033,3.876872,3.1885295
0.9587156,0.662,1.7959211,1.5601292
0.49156561,0.411,1.2886398,1.1378341
0.29214376,0.996,0.99961,0.99974334
0.2042875,0.99,0.9999986,0.9998205
0.5706281,0.491,1.3081887,1.1621829
0.63448125,0.263,2.5995152,2.0763683
0.9022344,0.438,2.4866688,2.130948
0.54798126,0.008,3.9495234,2.6848755
0.5890969,0.141,3.1920657,2.4577565
0.3833469,0.916,1.000135,1.000134
0.697375,0.196,3.1145058,2.564867
0.42644688,0.622,1.001681,1.0010041
0.6531906,0.64,1.1803138,1.0977566
0.4615625,0.112,3.0695717,2.0507126
0.25767186,0.062,1.2423123,1.012153
0.050259374,0.165,0.9999701,0.9998057
0.04581875,0.407,0.9999965,0.99990034
0.8768375,0.064,3.8126721,3.3203974
0.95980626,0.52,2.2984185,1.9796295
0.5271094,0.685,1.013819,1.0069069
0.6625125,0.052,3.756581,2.953391
0.0388875,0.636,1.0001674,1.0000944
0.8418375,0.937,1.0851159,1.0541782
0.1563,0.471,1.00005,1.0001937
0.42876562,0.877,1.0002124,1.0003843
0.6150719,0.655,1.1015774,1.0525074
0.03065,0.351,0.999973,0.9998454
0.8189531,0.803,1.1931597,1.1141142
0.03479375,0.418,0.9999751,0.9998896
0.36038437,0.294,1.1282758,1.0417027
0.7535656,0.515,1.7754021,1.5059484
0.7980781,0.443,2.1985054,1.8487691
0.49061874,0.632,1.0128443,1.0059837
0.65756875,0.337,2.271244,1.8402282
0.13348438,0.456,0.99999666,1.0002359
0.41922188,0.238,1.7574714,1.3190349
0.83589375,0.651,1.5436634,1.3521771
0.49185938,0.77,1.0011344,1.0007828
0.30489376,0.108,1.8067504,1.1390884
0.032675,0.159,1.0001013,0.99980044
0.10883438,0.111,0.99973255,0.99965894
0.8335375,0.054,3.8273451,3.2745755
0.2709375,0.994,0.9996802,0.99981457
0.156575,0.117,1.0001812,0.9999843
0.4305875,0.594,1.0033531,1.0017565
0.40858126,0.177,2.1871662,1.4877238
0.43734375,0.132,2.794269,1.8373935
0.29717812,0.849,0.9999988,0.99993277
0.25801876,0.482,1.0000579,1.0001996
0.030625,0.604,1.0001557,1.0000851
0.76808125,0.625,1.4562391,1.2825202
0.2691219,0.01,3.4895473,1.0824353
0.8576656,0.521,2.041172,1.7373924
0.47379062,0.504,1.0672249,1.029766
0.20819375,0.546,1.000287,1.0001982
0.72542185,0.548,1.5777278,1.3590211
0.5252219,0.099,3.3309588,2.3886578
0.319425,0.096,2.204748,1.2492474
0.4975375,0.162,2.7931693,1.9991632
0.7742281,0.381,2.408909,2.0148005
0.75970936,0.789,1.1343029,1.0754576
0.86428124,0.769,1.3213379,1.2004286
0.034596875,0.251,1.0001004,0.9998385
0.050584376,0.118,0.9997759,0.99972653
0.45287812,0.487,1.0545866,1.0231872
0.33048126,0.009,3.857431,1.5326691
0.28046563,0.124,1.2170115,1.0248826
0.9490188,0.811,1.3868115,1.2546507
0.78695935,0.653,1.4261714,1.2642953
0.10102188,0.533,1.0000725,1.0001411
0.37354374,0.551,1.0007985,1.0002816
0.47842813,0.21,2.33766,1.69304
0.8255125,0.198,3.3168447,2.867995
0.47056875,0.023,3.817923,2.3680065
0.7490563,0.187,3.2484984,2.7362497
0.6486094,0.483,1.575443,1.3407228
0.7462219,0.12,3.5299184,2.965278
0.2918375,0.394,0.99982864,1.0001987
0.6923469,0.123,3.455472,2.8308766
0.32865626,0.464,1.0004029,1.0001141
0.2446,0.606,1.0004754,1.0003192
0.4746125,0.323,1.571902,1.2749761
0.28975624,0.643,1.0005254,1.0002941
0.30645314,0.968,0.99966896,0.9997434
0.56845313,0.849,1.0029829,1.0017023
0.0710625,0.602,1.0001621,1.0000634
0.899325,0.541,2.0719743,1.7724285
0.1059625,0.476,1.0000129,1.0001758
0.615275,0.799,1.0179993,1.009258
0.58518124,0.936,1.0013777,1.0007406
0.9501344,0.666,1.7637887,1.5335401
0.72909063,0.787,1.1022116,1.0557952
0.7610969,0.215,3.1448083,2.6561239
0.46978438,0.279,1.7985077,1.3882573
0.40196875,0.588,1.0012909,1.0006758
0.26136562,0.878,0.9998993,0.9999471
0.8319031,0.636,1.5775728,1.3760675
0.67626876,0.46,1.7545917,1.4696664
0.102040626,0.651,1.0001643,1.0001311
0.40010312,0.898,1.0002242,1.0002595
0.23839375,0.095,1.006035,0.99797523
0.5179719,0.24,2.3096275,1.7361634
0.08184375,0.127,0.9996438,0.999725
0.39370313,0.897,1.000216,1.0002148
0.7644687,0.12,3.5483031,3.0033875
0.94719374,0.798,1.4105822,1.2707665
0.43696874,0.708,1.0007653,1.0004568
0.69486874,0.026,3.8869808,3.065371
0.12623438,0.326,0.9998228,1.0000829
0.6516875,0.264,2.6459022,2.1296678
0.84975314,0.509,2.0671387,1.7565536
0.6559625,0.373,2.0819042,1.6968005
0.79875624,0.229,3.1499836,2.6922276
0.8028156,0.884,1.0897503,1.0515778
0.062221874,0.545,1.0001099,1.0000169
0.18536563,0.641,1.0002605,1.0001992
0.75760627,0.914,1.0418137,1.0232105
0.036346875,0.577,1.0001315,1.0000492
0.1371375,0.452,0.99999577,1.0002296
0.493975,0.446,1.2024933,1.0954894
0.59384686,0.699,1.0445131,1.0226249
0.7311438,0.914,1.0294702,1.0157892
0.449425,0.169,2.5213752,1.7345706
0.77685314,0.507,1.873368,1.5850545
0.8492906,0.419,2.4376345,2.069757
0.75399065,0.902,1.0450265,1.0245808
0.056696873,0.491,1.0000561,0.9999725
0.8916031,0.953,1.1182486,1.0809925
0.68985,0.816,1.0486189,1.0251814
0.64486873,0.565,1.3140683,1.1755912
0.42255625,0.474,1.0297053,1.0118436
0.19807188,0.472,1.0001323,1.0001009
0.6069594,0.381,1.8634284,1.517595
0.006728125,0.595,1.000211,1.0000718
0.66420937,0.832,1.027945,1.0141143
0.5183125,0.153,2.9312491,2.1322463
0.5264875,0.856,1.00102,1.000604
0.8233375,0.92,1.0812125,1.0493072
0.8658406,0.239,3.217393,2.802782
0.5389781,0.281,2.135002,1.649442
0.1174375,0.161,0.9997524,0.9997192
0.30926874,0.275,1.0165151,1.0034053
0.44067812,0.956,1.0000908,1.0004035
0.8875875,0.124,3.6380262,3.2088864
0.029503126,0.803,0.999998,1.0001177
0.23390937,0.317,0.99961483,0.9999392
0.77744377,0.275,2.9066877,2.4538846
0.8929875,0.651,1.6776048,1.4586759
0.85994375,0.136,3.5778596,3.1327114
0.02606875,0.903,0.99977857,1.000042
0.33075,0.047,3.1907878,1.4665753
0.68889064,0.832,1.0403435,1.0206801
0.5333969,0.649,1.0278965,1.0135835
0.8547094,0.803,1.2452915,1.1496848
0.036475,0.31,1.000028,0.99984705
0.32950312,0.535,1.000087,1.0000762
0.22099687,0.407,0.99975276,1.0000095
0.11921562,0.361,0.99987364,1.0001667
0.42715624,0.127,2.7918332,1.8039049
0.58397186,0.254,2.4840932,1.9360629
0.89325315,0.059,3.832994,3.3497572
0.4219875,0.651,1.0010024,1.0005696
0.5745375,0.538,1.2069539,1.1066184
0.75794685,0.958,1.027952,1.0169858
0.86929065,0.672,1.5612833,1.3691111
0.036309376,0.363,0.99998313,0.99986017
0.92139065,0.036,3.903539,3.4115283
0.1913625,0.875,1.0000868,0.99993443
0.5595406,0.19,2.8072622,2.13248
0.5903031,0.837,1.0061444,1.003313
0.048659377,0.355,1.0000148,0.99989355
0.44865626,0.721,1.0008059,1.0005416
0.25331563,0.953,0.99981266,0.99988264
0.517525,0.123,3.144791,2.260693
0.35766563,0.264,1.2031739,1.0650692
0.032221876,0.025,0.9991715,0.9996681
0.82759064,0.411,2.416894,2.0437443
0.3831,0.954,1.0000529,1.0001256
0.24306563,0.323,0.9997503,1.0000615
0.4496125,0.857,1.0002117,1.0003126
0.93710625,0.035,3.9089699,3.4302487
0.16705,0.185,0.9999561,0.99996907
0.023671875,0.779,1.0000281,1.0001348
0.06215,0.537,1.0001025,1.0000124
0.95544374,0.039,3.90211,3.446626
0.48915312,0.691,1.0040872,1.0021663
0.051240627,0.089,0.99960613,0.9996771
0.03336875,0.049,0.9994172,0.99967813
0.29883438,0.564,1.0004365,1.0002438
0.03068125,0.548,1.0001009,1.0000265
0.6341531,0.131,3.3321795,2.6425996
0.5344656,0.106,3.3015652,2.3983912
0.3341,0.612,1.0003557,1.0000994
0.45528126,0.665,1.0020504,1.0012362
0.2934,0.492,1.0001329,1.0002396
0.16362187,0.443,1.0000186,1.000123
0.2165125,0.282,0.9995085,0.9998316
0.9244844,0.479,2.3744292,2.0375571
0.8783594,0.12,3.6438546,3.2050083
0.5728625,0.751,1.0146527,1.0076643
0.024121875,0.171,1.0001647,0.9998229
0.7588813,0.48,1.929009,1.6224923
0.44851562,0.54,1.0195286,1.0082288
0.346625,0.063,3.0642157,1.5402519
0.6516031,0.429,1.8034279,1.4953239
0.50857186,0.714,1.0050002,1.002662
0.38014376,0.685,1.000483,1.0001434
0.49412814,0.776,1.0011137,1.000768
0.189275,0.015,0.99612933,0.99756294
0.07895625,0.443,1.0000193,1.0000454
0.08065625,0.702,1.0002009,1.0001093
0.242825,0.934,0.99989486,0.9999117
0.7658625,0.087,3.6769333,3.0962481
0.87332815,0.402,2.5678592,2.194212
0.5866219,0.336,2.0158854,1.6092329
0.53746873,0.19,2.7341652,2.0435772
0.6368875,0.507,1.4565094,1.2619486
0.30869374,0.534,1.0002041,1.0001855
0.35354063,0.201,1.4988673,1.1534977
0.36925313,0.112,2.5741484,1.5186424
0.28488126,0.582,1.0004636,1.0002975
0.924125,0.032,3.9146535,3.4181547
0.65875936,0.842,1.0226474,1.0113654
0.7960125,0.643,1.4730247,1.2974668
0.6780406,0.128,3.4131427,2.7768621
0.47849062,0.933,1.0001476,1.0002911
0.5433125,0.405,1.5046029,1.2677674
0.8222125,0.063,3.793571,3.242807
0.6146625,0.708,1.0557176,1.0285912
0.82386565,0.472,2.1470275,1.8147553
0.2525875,0.026,1.6774606,1.0149662
0.3218344,0.849,1.0000644,0.99996424
0.05773125,0.372,1.0000166,0.9999356
0.7342625,0.468,1.9046009,1.5965457
0.7086781,0.05,3.7899327,3.0610483
0.5067,0.216,2.428163,1.7934357
0.06210625,0.514,1.0000795,0.99999803
0.31065312,0.389,1.0009093,1.000127
0.5296906,0.398,1.4790996,1.2489443
0.5014125,0.436,1.2495724,1.1200444
0.6014375,0.926,1.0020841,1.0011638
0.64306563,0.84,1.0176699,1.0088854
0.58265626,0.184,2.9139242,2.247618
0.44041875,0.452,1.070647,1.0294365
0.50615627,0.76,1.0020291,1.0012488
0.21261562,0.357,0.9995675,0.999906
0.6890125,0.947,1.0101277,1.0055673
0.54321563,0.55,1.1227101,1.0601004
0.58896565,0.904,1.0021735,1.0012094
0.4542625,0.512,1.037612,1.0159322
0.53426564,0.89,1.0009251,1.0004883
0.82425314,0.487,2.086477,1.7654332
0.40889686,0.229,1.7489815,1.303734
0.3698969,0.627,1.0004594,1.0000888
0.0974,0.725,1.0001812,1.0001241
0.175575,0.099,1.0002258,0.99952
0.5167219,0.405,1.4014347,1.2025142
0.20345312,0.375,0.9997615,0.9999447
0.711125,0.158,3.319917,2.7524865
0.31727812,0.111,1.9563001,1.198314
0.7683687,0.813,1.1187669,1.0665134
0.53129375,0.295,2.0135686,1.5655845
0.470225,0.822,1.0004673,1.0003532
0.7972969,0.944,1.0511851,1.0315043
0.02943125,0.086,0.9997971,0.9997383
0.665,0.006,3.9718301,3.012519
0.8036531,0.998,1.042165,1.0288788
0.8993844,0.473,2.3380249,1.9986088
0.29924688,0.822,1.0001051,0.9999949
0.6944031,0.457,1.825766,1.5259007
0.66749376,0.553,1.4038678,1.234104
0.30911875,0.508,1.000036,1.0001717
0.8807625,0.776,1.3366743,1.2122487
0.49006876,0.806,1.0007465,1.0005296
0.03655,0.172,1.0000992,0.99980843
0.8694125,0.323,2.889273,2.4900005
0.88104373,0.531,2.063474,1.7612094
0.5905656,0.451,1.500507,1.278837
0.34228125,0.739,1.0005007,1.0001034
0.3707094,0.47,1.0035644,1.0014827
0.32703125,0.743,1.0004578,1.0001229
0.46199688,0.094,3.2239966,2.1267316
0.88176876,0.693,1.5315784,1.349045
0.3454375,0.965,0.9998925,0.9999299
0.79967815,0.356,2.5899472,2.183095
0.2059,0.85,1.0001186,0.99998415
0.40547186,0.143,2.5012515,1.6115793
0.7633125,0.188,3.2666702,2.766667
0.9535406,0.433,2.6213403,2.269729
0.043525,0.474,1.0000253,0.99994075
0.29903126,0.047,2.8062496,1.229766
0.27815,0.665,1.0005081,1.0003028
0.30075312,0.633,1.0005494,1.000259
0.25475,0.893,0.99988717,0.99994195
0.35637188,0.594,1.0003579,1.0000616
0.45231876,0.421,1.1424632,1.061934
0.68046874,0.858,1.0264852,1.0133091
0.3403875,0.634,1.0003991,1.0000931
0.41770312,0.722,1.0005567,1.0002387
0.4548625,0.68,1.0015495,1.0010026
0.44226563,0.81,1.0003428,1.0002881
0.3633125,0.124,2.3694017,1.4349041
0.6935125,0.948,1.0108941,1.00602
0.0521375,0.566,1.0001254,1.000025
0.9535094,0.315,3.0710692,2.7034419
0.6287531,0.609,1.1873131,1.100101
0.07385,0.558,1.0001211,1.0000473
0.26428437,0.553,1.0003531,1.0003083
0.6692906,0.777,1.0560871,1.0292226
0.9311219,0.677,1.6870332,1.4713423
0.7179437,0.804,1.0774254,1.0414205
0.16707188,0.899,1.0000037,0.99993885
0.3720281,0.559,1.0006984,1.0002115
0.7605406,0.998,1.023974,1.0157586
0.7416813,0.632,1.3768967,1.226453
0.7622656,0.592,1.5366791,1.3369851
0.29744375,0.325,1.0020921,0.99999976
0.9306688,0.685,1.6623944,1.4525039
0.5777,0.388,1.7156172,1.4077909
0.21563125,0.027,1.0084405,0.99817586
0.42091876,0.247,1.705917,1.2982663
0.5785375,0.978,1.0010167,1.0004841
0.28607813,0.11,1.4551824,1.0532746
0.17433438,0.035,0.9996951,0.9982623
0.11049375,0.507,1.0000422,1.0001868
0.35575312,0.121,2.3288841,1.3986413
0.75670624,0.202,3.1948428,2.6966584
0.0193625,0.062,0.9997288,0.9997969
0.24035,0.812,1.0001053,1.0000747
0.622475,0.739,1.0435479,1.0223988
0.23694688,0.57,1.0004172,1.0002968
0.47765937,0.053,3.5887568,2.3384695
0.90430623,0.508,2.211297,1.8906597
0.12635,0.889,1.0000004,1.0000755
0.06291562,0.596,1.0001578,1.0000514
0.45894063,0.769,1.0006192,1.0004303
0.24220313,0.226,1.0000368,0.99997216
0.46140313,0.252,1.9303923,1.4482619
0.31958124,0.245,1.0809467,1.0184612
0.6978656,0.64,1.2649032,1.1511755
0.81960624,0.143,3.5161877,3.040815
0.5962125,0.199,2.8599672,2.2293432
0.18243125,0.059,0.99946946,0.99846286
0.39901564,0.286,1.3419511,1.131513
0.20264062,0.77,1.0002131,1.0000938
0.8819563,0.219,3.3143315,2.9068148
0.2621625,0.281,1.0001025,1.0000651
0.668475,0.807,1.0398382,1.020439
0.7657125,0.283,2.8439486,2.3894622
0.67327815,0.911,1.01197,1.0060643
0.301275,0.538,1.0003121,1.000223
0.16703437,0.781,1.0001597,1.0000614
0.25043124,0.499,1.0001322,1.0002296
0.55824375,0.937,1.0009916,1.0004613
0.11367813,0.299,0.9998041,1.0000726
0.3694,0.344,1.0651132,1.0220642
0.105759375,0.507,1.0000447,1.0001681
0.19249062,0.272,0.9995882,0.9998649
0.26889062,0.944,0.9997327,0.99984634
0.6262219,0.462,1.5806377,1.3383194
0.09755938,0.878,1.0000523,1.0001065
0.3444625,0.261,1.1481555,1.0436507
0.34288126,0.498,1.0004926,1.0001236
0.6258906,0.711,1.0635548,1.0328172
0.887925,0.569,1.9396143,1.6620862
0.2991031,0.525,1.0002635,1.0002276
0.78015,0.116,3.5785642,3.0463424
0.2465875,0.43,0.99979126,1.000082
0.5269312,0.471,1.2354612,1.1165859
0.3977125,0.699,1.0005281,1.000177
0.8722719,0.506,2.1380053,1.8207301
0.3225406,0.176,1.3802166,1.090641
0.9007094,0.902,1.172746,1.1110501
0.7264375,0.292,2.7057333,2.2409337
0.405575,0.748,1.0004634,1.0002372
0.3542531,0.351,1.0314333,1.0097454
0.14743437,0.55,1.0001265,1.0002445
0.20137188,0.71,1.0002637,1.0001612
0.15936562,0.407,0.9999557,1.0000764
0.183475,0.77,1.0002024,1.0000745
0.33545625,0.918,0.9999123,0.9999046
0.22121562,0.273,0.99963826,0.999865
0.009796875,0.01,0.99922043,0.9999214
0.10858125,0.162,0.9997094,0.99973947
0.536825,0.432,1.3800545,1.1959397
0.67539376,0.856,1.0250483,1.0125606
0.52844685,0.901,1.0008048,1.0004108
0.58689064,0.18,2.9501734,2.2810647
0.39395624,0.53,1.0027854,1.0013651
0.109121874,0.796,1.0001261,1.0001181
0.28038436,0.97,0.9996537,0.9997872
0.25365314,0.768,1.0002313,1.0001421
0.630675,0.533,1.3608991,1.2019563
0.6297344,0.796,1.0244111,1.0124798
0.55354065,0.582,1.0981469,1.048271
0.7960656,0.419,2.2977343,1.9303433
0.28138438,0.831,1.0000471,0.99998575
0.91511565,0.431,2.54476,2.1874774
0.19167812,0.851,1.000119,0.9999678
0.51881874,0.305,1.8944939,1.4828267
0.8339094,0.751,1.3025377,1.1854625
0.5432219,0.068,3.566003,2.5614421
0.631825,0.03,3.8482103,2.9127183
0.890375,0.81,1.2895732,1.1818362
0.29028124,0.46,0.99997616,1.00025
0.51851565,0.449,1.2674444,1.1320066
0.8290344,0.434,2.3213444,1.9622282
0.1341,0.245,0.9997723,0.9998347
0.266975,0.641,1.000514,1.0003293
0.4181125,0.735,1.0005164,1.0002363
0.534225,0.486,1.2198946,1.1093655
0.16444063,0.062,1.000362,0.9992893
0.49629375,0.58,1.0349971,1.0159962
0.68953437,0.519,1.5729785,1.3485084
0.39785314,0.561,1.0017476,1.000911
0.28039688,0.514,1.0002751,1.0002553
0.5067469,0.889,1.0005891,1.0003515
0.85012186,0.171,3.447813,3.0089712
0.8021844,0.758,1.236537,1.1404955
0.9265469,0.699,1.6131676,1.4148133
0.66258436,0.561,1.3689479,1.2115048
0.031365626,0.558,1.0001104,1.0000345
0.9345125,0.999,1.1423013,1.1061937
0.29692814,0.652,1.0005367,1.0002692
0.07044375,0.423,1.0000176,1.0000013
0.86613125,0.938,1.1048738,1.0684307
0.77004373,0.636,1.4315357,1.2660148
0.5673531,0.865,1.0022962,1.0013146
0.15846562,0.927,0.99994856,0.9999503
0.53651565,0.227,2.4776227,1.8706735
0.8790531,0.767,1.3516837,1.2222472
0.95206875,0.816,1.3820494,1.2518678
0.28560624,0.286,1.0026442,0.99971104
0.80628127,0.964,1.0491967,1.0320255
0.5618219,0.414,1.5395427,1.2940843
0.11252812,0.129,0.9997471,0.99967945
0.1870375,0.306,0.9996989,0.99986553
0.7583906,0.591,1.5297817,1.3316065
0.12115312,0.887,1.0000081,1.0000858
0.45297813,0.501,1.0436591,1.01848
0.90206563,0.984,1.1132543,1.0822389
0.16400312,0.742,1.0001892,1.0001075
0.38030937,0.95,1.0000519,1.000112
0.29049063,0.166,1.1218354,1.0185001
0.9141156,0.781,1.3863956,1.2497303
0.6918125,0.9,1.0190697,1.0096573
0.92597187,0.285,3.1371927,2.7570953
0.60226876,0.339,2.0612912,1.6506913
0.5286469,0.711,1.0093924,1.0048493
0.59218436,0.62,1.1098491,1.0559523
0.6737469,0.255,2.7564967,2.240398
0.7451719,0.839,1.0749149,1.0404576
0.748275,0.001,3.9960177,3.182493
0.91103435,0.017,3.9534216,3.4128058
0.54288125,0.207,2.6374817,1.9877098
0.84277815,0.869,1.1423118,1.0850571
0.45515937,0.226,2.084263,1.5196382
0.6348719,0.281,2.4995284,1.9989417
0.9063906,0.557,2.0299678,1.739327
0.66232187,0.112,3.4699771,2.7903583
0.6270094,0.447,1.6421876,1.378434
0.92875,0.102,3.7280812,3.317904
0.6079594,0.177,3.0218458,2.3687358
0.73588437,0.544,1.6204014,1.3907207
0.9265219,0.786,1.3984656,1.2595811
0.30080938,0.511,1.0001612,1.000217
0.2620875,0.362,0.9998192,1.0002418
0.49620938,0.789,1.0010016,1.0006946
0.33745,0.957,0.9998522,0.9998823
0.8135812,0.225,3.1913123,2.7418952
0.13405937,0.695,1.0001597,1.0001533
0.9558656,0.071,3.8220143,3.4073334
0.4058031,0.897,1.0002316,1.0003
0.8853812,0.655,1.6476582,1.435054
0.39535,0.55,1.0019447,1.0009962
0.87631875,0.917,1.1310399,1.083644
0.8754344,0.715,1.461589,1.2981956
0.72374064,0.77,1.1128881,1.0618647
0.5295125,0.364,1.6279706,1.333359
0.5149,0.355,1.6060876,1.3140541
0.54602814,0.939,1.0008729,1.0003879
0.49148437,0.514,1.0827906,1.0378208
0.9218562,0.758,1.4519647,1.2965415
0.01195,0.609,1.000191,1.0000956
0.27041876,0.81,1.0001149,1.0000467
0.14719063,0.97,0.99989384,0.99999356
0.69478124,0.226,2.9590259,2.4305956
0.022328125,0.602,1.0001597,1.0000917
0.56993437,0.862,1.0025535,1.001456
0.32717186,0.871,1.00001,0.99993926
0.2851875,0.193,1.0272661,1.0041211
0.003184375,0.135,1.0002394,0.9999477
0.8108406,0.695,1.3760053,1.2326851
0.38799688,0.885,1.0002363,1.0001838
0.12019063,0.14,0.9997965,0.9997004
0.8590406,0.778,1.2953008,1.1826599
0.7721844,0.684,1.3223431,1.1937451
0.6541031,0.089,3.573018,2.8410523
0.93898124,0.816,1.3594215,1.2345325
0.12718125,0.931,0.9999498,1.0000689
0.70640314,0.307,2.5767694,2.1176393
0.23046562,0.416,0.99973303,1.0000305
0.3610969,0.869,1.0001855,1.0000514
0.5041094,0.61,1.0262573,1.0122194
0.03359375,0.138,1.0000346,0.99977905
0.2907844,0.76,1.0003173,1.0001376
0.31224376,0.634,1.0005574,1.000209
0.24501562,0.316,0.99980164,1.0001103
0.57343125,0.446,1.4593458,1.2498941
0.62156874,0.896,1.0051372,1.0026886
0.30194375,0.565,1.000427,1.0002314
0.04486875,0.17,1.0000303,0.9998074
0.63023126,0.157,3.1843972,2.5273173
0.4993125,0.473,1.1594785,1.0750372
0.62091565,0.15,3.2047248,2.5265176
0.5644,0.28,2.2495215,1.7503508
0.3655875,0.083,2.92107,1.6057124
0.23965937,0.245,0.9999956,1.0001087
0.4738375,0.648,1.0056067,1.0027508
0.604725,0.422,1.6668094,1.3871466
0.7076,0.456,1.87208,1.5638598
0.12505312,0.631,1.000144,1.000181
0.22298124,0.558,1.0003607,1.0002475
0.7327281,0.838,1.0658869,1.0351204
0.6434562,0.642,1.1605668,1.0859951
0.487325,0.724,1.0020556,1.0012555
0.120440625,0.655,1.0001516,1.0001624
0.5709375,0.313,2.0805292,1.6416456
0.05521875,0.321,1.000035,0.9999191
0.12334062,0.841,1.0000618,1.0000931
0.93499064,0.552,2.1189332,1.8195679
0.38514063,0.264,1.3631006,1.132279
0.56360626,0.07,3.5777087,2.6269329
0.87135935,0.664,1.5886931,1.3894234
0.35639688,0.176,1.729291,1.225888
0.9081719,0.132,3.6285431,3.2190638
0.33046874,0.824,1.0001935,1.0000231
0.17013125,0.306,0.9998135,0.9998508
0.6294594,0.351,2.0996978,1.6949377
0.6909062,0.111,3.5089896,2.8668802
0.1218875,0.892,1.0000026,1.0000846
0.4925125,0.868,1.0004992,1.0003462
0.82378435,0.701,1.3886501,1.242433
0.39667812,0.385,1.0698545,1.0261333
0.6807375,0.312,2.4760332,2.0169647
0.775575,0.204,3.217523,2.7344725
0.0640625,0.513,1.0000789,1.0000015
0.11780313,0.391,0.99991256,1.0001981
0.24484062,0.307,0.99983245,1.0001297
0.7073187,0.972,1.0111573,1.0066895
0.33563125,0.086,2.5883908,1.3859854
0.6556031,0.723,1.0831105,1.0437366
0.1372125,0.086,1.0001152,0.99985665
0.28481874,0.627,1.0005143,1.0003103
0.20444688,0.891,1.0000732,0.99992454
0.1104625,0.637,1.0001473,1.000149
0.9522688,0.503,2.3459046,2.0196145
0.38744375,0.985,1.0000298,1.0001559
0.30083126,0.232,1.0329924,1.006179
0.8827125,0.667,1.6061074,1.4037545
0.49576563,0.305,1.779971,1.3993453
0.46748438,0.133,2.9126263,1.9883378
0.2671125,0.447,1.0000001,1.0001932
0.03299375,0.762,1.0000827,1.0001322
0.21680938,0.252,0.9997214,0.99985623
0.20916875,0.732,1.0002491,1.0001483
0.30784687,0.275,1.014595,1.0029428
0.0605375,0.079,0.9995153,0.9996551
0.1843375,0.572,1.000227,1.0002035
0.59501565,0.885,1.0033045,1.0018125
0.47495311,0.912,1.0001704,1.0002921
0.7980125,0.228,3.152935,2.6943753
0.40549374,0.537,1.0040123,1.0019358
0.7587719,0.201,3.2027493,2.7056503
0.6819125,0.512,1.5746344,1.3479633
0.4209,0.449,1.0446666,1.0177162
